row_num,game_id,game_date,game_time_et,away_team,home_team,away_team_full_name,home_team_full_name,preview_url
800,0022200800,2023-02-04,8:30 pm ET,DAL,GSW,Dallas Mavericks,Golden State Warriors,https://www.nba.com/game/dal-vs-gsw-0022200800
801,0022200801,2023-02-04,9:00 pm ET,ATL,DEN,Atlanta Hawks,Denver Nuggets,https://www.nba.com/game/atl-vs-den-0022200801
802,0022200802,2023-02-05,1:00 pm ET,ORL,CHA,Orlando Magic,Charlotte Hornets,https://www.nba.com/game/orl-vs-cha-0022200802
803,0022200803,2023-02-05,5:00 pm ET,CLE,IND,Cleveland Cavaliers,Indiana Pacers,https://www.nba.com/game/cle-vs-ind-0022200803
804,0022200804,2023-02-05,6:00 pm ET,PHI,NYK,Philadelphia 76ers,New York Knicks,https://www.nba.com/game/phi-vs-nyk-0022200804
805,0022200805,2023-02-05,6:00 pm ET,TOR,MEM,Toronto Raptors,Memphis Grizzlies,https://www.nba.com/game/tor-vs-mem-0022200805
806,0022200806,2023-02-05,7:00 pm ET,DEN,MIN,Denver Nuggets,Minnesota Timberwolves,https://www.nba.com/game/den-vs-min-0022200806
807,0022200807,2023-02-05,7:00 pm ET,SAC,NOP,Sacramento Kings,New Orleans Pelicans,https://www.nba.com/game/sac-vs-nop-0022200807
808,0022200808,2023-02-06,7:00 pm ET,BOS,DET,Boston Celtics,Detroit Pistons,https://www.nba.com/game/bos-vs-det-0022200808
809,0022200809,2023-02-06,7:00 pm ET,CLE,WAS,Cleveland Cavaliers,Washington Wizards,https://www.nba.com/game/cle-vs-was-0022200809
810,0022200810,2023-02-06,7:30 pm ET,LAC,BKN,LA Clippers,Brooklyn Nets,https://www.nba.com/game/lac-vs-bkn-0022200810
811,0022200811,2023-02-06,8:00 pm ET,SAS,CHI,San Antonio Spurs,Chicago Bulls,https://www.nba.com/game/sas-vs-chi-0022200811
812,0022200812,2023-02-06,8:00 pm ET,SAC,HOU,Sacramento Kings,Houston Rockets,https://www.nba.com/game/sac-vs-hou-0022200812
813,0022200813,2023-02-06,9:00 pm ET,DAL,UTA,Dallas Mavericks,Utah Jazz,https://www.nba.com/game/dal-vs-uta-0022200813
814,0022200814,2023-02-06,10:00 pm ET,OKC,GSW,Oklahoma City Thunder,Golden State Warriors,https://www.nba.com/game/okc-vs-gsw-0022200814
815,0022200815,2023-02-06,10:00 pm ET,MIL,POR,Milwaukee Bucks,Portland Trail Blazers,https://www.nba.com/game/mil-vs-por-0022200815
816,0022200816,2023-02-07,7:00 pm ET,NYK,ORL,New York Knicks,Orlando Magic,https://www.nba.com/game/nyk-vs-orl-0022200816
817,0022200817,2023-02-07,7:30 pm ET,PHX,BKN,Phoenix Suns,Brooklyn Nets,https://www.nba.com/game/phx-vs-bkn-0022200817
818,0022200818,2023-02-07,7:30 pm ET,ATL,NOP,Atlanta Hawks,New Orleans Pelicans,https://www.nba.com/game/atl-vs-nop-0022200818
819,0022200819,2023-02-07,8:00 pm ET,CHI,MEM,Chicago Bulls,Memphis Grizzlies,https://www.nba.com/game/chi-vs-mem-0022200819
820,0022200820,2023-02-07,10:00 pm ET,MIN,DEN,Minnesota Timberwolves,Denver Nuggets,https://www.nba.com/game/min-vs-den-0022200820
821,0022200821,2023-02-07,10:30 pm ET,OKC,LAL,Oklahoma City Thunder,Los Angeles Lakers,https://www.nba.com/game/okc-vs-lal-0022200821
822,0022200822,2023-02-08,7:00 pm ET,DET,CLE,Detroit Pistons,Cleveland Cavaliers,https://www.nba.com/game/det-vs-cle-0022200822
823,0022200823,2023-02-08,7:00 pm ET,CHA,WAS,Charlotte Hornets,Washington Wizards,https://www.nba.com/game/cha-vs-was-0022200823
824,0022200824,2023-02-08,7:30 pm ET,PHI,BOS,Philadelphia 76ers,Boston Celtics,https://www.nba.com/game/phi-vs-bos-0022200824
825,0022200825,2023-02-08,7:30 pm ET,IND,MIA,Indiana Pacers,Miami Heat,https://www.nba.com/game/ind-vs-mia-0022200825
826,0022200826,2023-02-08,7:30 pm ET,SAS,TOR,San Antonio Spurs,Toronto Raptors,https://www.nba.com/game/sas-vs-tor-0022200826
827,0022200827,2023-02-08,8:00 pm ET,SAC,HOU,Sacramento Kings,Houston Rockets,https://www.nba.com/game/sac-vs-hou-0022200827
828,0022200828,2023-02-08,9:00 pm ET,MIN,UTA,Minnesota Timberwolves,Utah Jazz,https://www.nba.com/game/min-vs-uta-0022200828
829,0022200829,2023-02-08,10:00 pm ET,DAL,LAC,Dallas Mavericks,LA Clippers,https://www.nba.com/game/dal-vs-lac-0022200829
830,0022200830,2023-02-08,10:00 pm ET,GSW,POR,Golden State Warriors,Portland Trail Blazers,https://www.nba.com/game/gsw-vs-por-0022200830
831,0022200831,2023-02-09,7:00 pm ET,DEN,ORL,Denver Nuggets,Orlando Magic,https://www.nba.com/game/den-vs-orl-0022200831
832,0022200832,2023-02-09,7:30 pm ET,PHX,ATL,Phoenix Suns,Atlanta Hawks,https://www.nba.com/game/phx-vs-atl-0022200832
833,0022200833,2023-02-09,7:30 pm ET,CHI,BKN,Chicago Bulls,Brooklyn Nets,https://www.nba.com/game/chi-vs-bkn-0022200833
834,0022200834,2023-02-09,10:00 pm ET,MIL,LAL,Milwaukee Bucks,Los Angeles Lakers,https://www.nba.com/game/mil-vs-lal-0022200834
835,0022200835,2023-02-10,7:00 pm ET,SAS,DET,San Antonio Spurs,Detroit Pistons,https://www.nba.com/game/sas-vs-det-0022200835
836,0022200836,2023-02-10,7:00 pm ET,PHX,IND,Phoenix Suns,Indiana Pacers,https://www.nba.com/game/phx-vs-ind-0022200836
837,0022200837,2023-02-10,7:00 pm ET,NYK,PHI,New York Knicks,Philadelphia 76ers,https://www.nba.com/game/nyk-vs-phi-0022200837
838,0022200838,2023-02-10,7:30 pm ET,CHA,BOS,Charlotte Hornets,Boston Celtics,https://www.nba.com/game/cha-vs-bos-0022200838
839,0022200839,2023-02-10,7:30 pm ET,UTA,TOR,Utah Jazz,Toronto Raptors,https://www.nba.com/game/uta-vs-tor-0022200839
840,0022200840,2023-02-10,8:00 pm ET,HOU,MIA,Houston Rockets,Miami Heat,https://www.nba.com/game/hou-vs-mia-0022200840
841,0022200841,2023-02-10,8:00 pm ET,MIN,MEM,Minnesota Timberwolves,Memphis Grizzlies,https://www.nba.com/game/min-vs-mem-0022200841
842,0022200842,2023-02-10,10:00 pm ET,CLE,NOP,Cleveland Cavaliers,New Orleans Pelicans,https://www.nba.com/game/cle-vs-nop-0022200842
843,0022200843,2023-02-10,10:00 pm ET,OKC,POR,Oklahoma City Thunder,Portland Trail Blazers,https://www.nba.com/game/okc-vs-por-0022200843
844,0022200844,2023-02-10,10:00 pm ET,DAL,SAC,Dallas Mavericks,Sacramento Kings,https://www.nba.com/game/dal-vs-sac-0022200844
845,0022200845,2023-02-10,10:30 pm ET,MIL,LAC,Milwaukee Bucks,LA Clippers,https://www.nba.com/game/mil-vs-lac-0022200845
846,0022200846,2023-02-11,6:00 pm ET,PHI,BKN,Philadelphia 76ers,Brooklyn Nets,https://www.nba.com/game/phi-vs-bkn-0022200846
847,0022200847,2023-02-11,7:00 pm ET,DEN,CHA,Denver Nuggets,Charlotte Hornets,https://www.nba.com/game/den-vs-cha-0022200847
848,0022200848,2023-02-11,7:00 pm ET,MIA,ORL,Miami Heat,Orlando Magic,https://www.nba.com/game/mia-vs-orl-0022200848
849,0022200849,2023-02-11,7:00 pm ET,IND,WAS,Indiana Pacers,Washington Wizards,https://www.nba.com/game/ind-vs-was-0022200849
850,0022200850,2023-02-11,7:30 pm ET,SAS,ATL,San Antonio Spurs,Atlanta Hawks,https://www.nba.com/game/sas-vs-atl-0022200850
851,0022200851,2023-02-11,7:30 pm ET,UTA,NYK,Utah Jazz,New York Knicks,https://www.nba.com/game/uta-vs-nyk-0022200851
852,0022200852,2023-02-11,8:00 pm ET,CHI,CLE,Chicago Bulls,Cleveland Cavaliers,https://www.nba.com/game/chi-vs-cle-0022200852
853,0022200853,2023-02-11,8:30 pm ET,LAL,GSW,Los Angeles Lakers,Golden State Warriors,https://www.nba.com/game/lal-vs-gsw-0022200853
854,0022200854,2023-02-11,10:00 pm ET,DAL,SAC,Dallas Mavericks,Sacramento Kings,https://www.nba.com/game/dal-vs-sac-0022200854
855,0022200855,2023-02-12,2:00 pm ET,MEM,BOS,Memphis Grizzlies,Boston Celtics,https://www.nba.com/game/mem-vs-bos-0022200855
856,0022200856,2023-02-12,3:00 pm ET,DET,TOR,Detroit Pistons,Toronto Raptors,https://www.nba.com/game/det-vs-tor-0022200856
857,0022200857,2023-02-13,7:00 pm ET,ATL,CHA,Atlanta Hawks,Charlotte Hornets,https://www.nba.com/game/atl-vs-cha-0022200857
858,0022200858,2023-02-13,7:00 pm ET,SAS,CLE,San Antonio Spurs,Cleveland Cavaliers,https://www.nba.com/game/sas-vs-cle-0022200858
859,0022200859,2023-02-13,7:00 pm ET,UTA,IND,Utah Jazz,Indiana Pacers,https://www.nba.com/game/uta-vs-ind-0022200859
860,0022200860,2023-02-13,7:00 pm ET,HOU,PHI,Houston Rockets,Philadelphia 76ers,https://www.nba.com/game/hou-vs-phi-0022200860
861,0022200861,2023-02-13,7:30 pm ET,DEN,MIA,Denver Nuggets,Miami Heat,https://www.nba.com/game/den-vs-mia-0022200861
862,0022200862,2023-02-13,7:30 pm ET,BKN,NYK,Brooklyn Nets,New York Knicks,https://www.nba.com/game/bkn-vs-nyk-0022200862
863,0022200863,2023-02-13,8:00 pm ET,ORL,CHI,Orlando Magic,Chicago Bulls,https://www.nba.com/game/orl-vs-chi-0022200863
864,0022200864,2023-02-13,8:00 pm ET,NOP,OKC,New Orleans Pelicans,Oklahoma City Thunder,https://www.nba.com/game/nop-vs-okc-0022200864
865,0022200865,2023-02-13,8:30 pm ET,MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,https://www.nba.com/game/min-vs-dal-0022200865
866,0022200866,2023-02-13,10:00 pm ET,WAS,GSW,Washington Wizards,Golden State Warriors,https://www.nba.com/game/was-vs-gsw-0022200866
867,0022200867,2023-02-13,10:00 pm ET,LAL,POR,Los Angeles Lakers,Portland Trail Blazers,https://www.nba.com/game/lal-vs-por-0022200867
868,0022200868,2023-02-14,7:30 pm ET,ORL,TOR,Orlando Magic,Toronto Raptors,https://www.nba.com/game/orl-vs-tor-0022200868
869,0022200869,2023-02-14,7:30 pm ET,BOS,MIL,Boston Celtics,Milwaukee Bucks,https://www.nba.com/game/bos-vs-mil-0022200869
870,0022200870,2023-02-14,9:00 pm ET,SAC,PHX,Sacramento Kings,Phoenix Suns,https://www.nba.com/game/sac-vs-phx-0022200870
871,0022200871,2023-02-14,10:00 pm ET,GSW,LAC,Golden State Warriors,LA Clippers,https://www.nba.com/game/gsw-vs-lac-0022200871
872,0022200872,2023-02-14,10:00 pm ET,WAS,POR,Washington Wizards,Portland Trail Blazers,https://www.nba.com/game/was-vs-por-0022200872
873,0022200873,2023-02-15,7:00 pm ET,SAS,CHA,San Antonio Spurs,Charlotte Hornets,https://www.nba.com/game/sas-vs-cha-0022200873
874,0022200874,2023-02-15,7:00 pm ET,CHI,IND,Chicago Bulls,Indiana Pacers,https://www.nba.com/game/chi-vs-ind-0022200874
875,0022200875,2023-02-15,7:00 pm ET,CLE,PHI,Cleveland Cavaliers,Philadelphia 76ers,https://www.nba.com/game/cle-vs-phi-0022200875
876,0022200876,2023-02-15,7:30 pm ET,NYK,ATL,New York Knicks,Atlanta Hawks,https://www.nba.com/game/nyk-vs-atl-0022200876
877,0022200877,2023-02-15,7:30 pm ET,DET,BOS,Detroit Pistons,Boston Celtics,https://www.nba.com/game/det-vs-bos-0022200877
878,0022200878,2023-02-15,7:30 pm ET,MIA,BKN,Miami Heat,Brooklyn Nets,https://www.nba.com/game/mia-vs-bkn-0022200878
879,0022200879,2023-02-15,8:00 pm ET,UTA,MEM,Utah Jazz,Memphis Grizzlies,https://www.nba.com/game/uta-vs-mem-0022200879
880,0022200880,2023-02-15,8:00 pm ET,HOU,OKC,Houston Rockets,Oklahoma City Thunder,https://www.nba.com/game/hou-vs-okc-0022200880
881,0022200881,2023-02-15,9:00 pm ET,DAL,DEN,Dallas Mavericks,Denver Nuggets,https://www.nba.com/game/dal-vs-den-0022200881
882,0022200882,2023-02-15,10:00 pm ET,NOP,LAL,New Orleans Pelicans,Los Angeles Lakers,https://www.nba.com/game/nop-vs-lal-0022200882
883,0022200883,2023-02-16,7:30 pm ET,MIL,CHI,Milwaukee Bucks,Chicago Bulls,https://www.nba.com/game/mil-vs-chi-0022200883
884,0022200884,2023-02-16,8:00 pm ET,WAS,MIN,Washington Wizards,Minnesota Timberwolves,https://www.nba.com/game/was-vs-min-0022200884
885,0022200885,2023-02-16,10:00 pm ET,LAC,PHX,LA Clippers,Phoenix Suns,https://www.nba.com/game/lac-vs-phx-0022200885
886,0022200886,2023-02-23,7:00 pm ET,DEN,CLE,Denver Nuggets,Cleveland Cavaliers,https://www.nba.com/game/den-vs-cle-0022200886
887,0022200887,2023-02-23,7:00 pm ET,BOS,IND,Boston Celtics,Indiana Pacers,https://www.nba.com/game/bos-vs-ind-0022200887
888,0022200888,2023-02-23,7:00 pm ET,DET,ORL,Detroit Pistons,Orlando Magic,https://www.nba.com/game/det-vs-orl-0022200888
889,0022200889,2023-02-23,7:30 pm ET,MEM,PHI,Memphis Grizzlies,Philadelphia 76ers,https://www.nba.com/game/mem-vs-phi-0022200889
890,0022200890,2023-02-23,7:30 pm ET,NOP,TOR,New Orleans Pelicans,Toronto Raptors,https://www.nba.com/game/nop-vs-tor-0022200890
891,0022200891,2023-02-23,8:30 pm ET,SAS,DAL,San Antonio Spurs,Dallas Mavericks,https://www.nba.com/game/sas-vs-dal-0022200891
892,0022200892,2023-02-23,9:00 pm ET,OKC,UTA,Oklahoma City Thunder,Utah Jazz,https://www.nba.com/game/okc-vs-uta-0022200892
893,0022200893,2023-02-23,10:00 pm ET,GSW,LAL,Golden State Warriors,Los Angeles Lakers,https://www.nba.com/game/gsw-vs-lal-0022200893
894,0022200894,2023-02-23,10:00 pm ET,POR,SAC,Portland Trail Blazers,Sacramento Kings,https://www.nba.com/game/por-vs-sac-0022200894
895,0022200895,2023-02-24,7:00 pm ET,NYK,WAS,New York Knicks,Washington Wizards,https://www.nba.com/game/nyk-vs-was-0022200895
896,0022200896,2023-02-24,7:30 pm ET,CLE,ATL,Cleveland Cavaliers,Atlanta Hawks,https://www.nba.com/game/cle-vs-atl-0022200896
897,0022200897,2023-02-24,7:30 pm ET,MIA,MIL,Miami Heat,Milwaukee Bucks,https://www.nba.com/game/mia-vs-mil-0022200897
898,0022200898,2023-02-24,8:00 pm ET,CHA,MIN,Charlotte Hornets,Minnesota Timberwolves,https://www.nba.com/game/cha-vs-min-0022200898
899,0022200899,2023-02-24,9:00 pm ET,OKC,PHX,Oklahoma City Thunder,Phoenix Suns,https://www.nba.com/game/okc-vs-phx-0022200899
900,0022200900,2023-02-24,10:00 pm ET,BKN,CHI,Brooklyn Nets,Chicago Bulls,https://www.nba.com/game/bkn-vs-chi-0022200900
901,0022200901,2023-02-24,10:00 pm ET,HOU,GSW,Houston Rockets,Golden State Warriors,https://www.nba.com/game/hou-vs-gsw-0022200901
902,0022200902,2023-02-24,10:30 pm ET,SAC,LAC,Sacramento Kings,LA Clippers,https://www.nba.com/game/sac-vs-lac-0022200902
903,0022200903,2023-02-25,12:00 pm ET,TOR,DET,Toronto Raptors,Detroit Pistons,https://www.nba.com/game/tor-vs-det-0022200903
904,0022200904,2023-02-25,7:00 pm ET,MIA,CHA,Miami Heat,Charlotte Hornets,https://www.nba.com/game/mia-vs-cha-0022200904
905,0022200905,2023-02-25,7:00 pm ET,IND,ORL,Indiana Pacers,Orlando Magic,https://www.nba.com/game/ind-vs-orl-0022200905
906,0022200906,2023-02-25,7:30 pm ET,NOP,NYK,New Orleans Pelicans,New York Knicks,https://www.nba.com/game/nop-vs-nyk-0022200906
907,0022200907,2023-02-25,8:00 pm ET,DEN,MEM,Denver Nuggets,Memphis Grizzlies,https://www.nba.com/game/den-vs-mem-0022200907
908,0022200908,2023-02-25,8:30 pm ET,BOS,PHI,Boston Celtics,Philadelphia 76ers,https://www.nba.com/game/bos-vs-phi-0022200908
909,0022200909,2023-02-25,9:00 pm ET,SAS,UTA,San Antonio Spurs,Utah Jazz,https://www.nba.com/game/sas-vs-uta-0022200909
910,0022200910,2023-02-26,1:00 pm ET,PHX,MIL,Phoenix Suns,Milwaukee Bucks,https://www.nba.com/game/phx-vs-mil-0022200910
911,0022200911,2023-02-26,3:00 pm ET,BKN,ATL,Brooklyn Nets,Atlanta Hawks,https://www.nba.com/game/bkn-vs-atl-0022200911
912,0022200912,2023-02-26,3:30 pm ET,WAS,CHI,Washington Wizards,Chicago Bulls,https://www.nba.com/game/was-vs-chi-0022200912
913,0022200913,2023-02-26,3:30 pm ET,LAL,DAL,Los Angeles Lakers,Dallas Mavericks,https://www.nba.com/game/lal-vs-dal-0022200913
914,0022200914,2023-02-26,6:00 pm ET,TOR,CLE,Toronto Raptors,Cleveland Cavaliers,https://www.nba.com/game/tor-vs-cle-0022200914
915,0022200915,2023-02-26,7:00 pm ET,SAC,OKC,Sacramento Kings,Oklahoma City Thunder,https://www.nba.com/game/sac-vs-okc-0022200915
916,0022200916,2023-02-26,7:30 pm ET,MIN,GSW,Minnesota Timberwolves,Golden State Warriors,https://www.nba.com/game/min-vs-gsw-0022200916
917,0022200917,2023-02-26,9:00 pm ET,HOU,POR,Houston Rockets,Portland Trail Blazers,https://www.nba.com/game/hou-vs-por-0022200917
918,0022200918,2023-02-26,10:00 pm ET,LAC,DEN,LA Clippers,Denver Nuggets,https://www.nba.com/game/lac-vs-den-0022200918
919,0022200919,2023-02-27,7:00 pm ET,DET,CHA,Detroit Pistons,Charlotte Hornets,https://www.nba.com/game/det-vs-cha-0022200919
920,0022200920,2023-02-27,7:00 pm ET,MIA,PHI,Miami Heat,Philadelphia 76ers,https://www.nba.com/game/mia-vs-phi-0022200920
921,0022200921,2023-02-27,7:30 pm ET,BOS,NYK,Boston Celtics,New York Knicks,https://www.nba.com/game/bos-vs-nyk-0022200921
922,0022200922,2023-02-27,8:00 pm ET,ORL,NOP,Orlando Magic,New Orleans Pelicans,https://www.nba.com/game/orl-vs-nop-0022200922
923,0022200923,2023-02-28,7:30 pm ET,WAS,ATL,Washington Wizards,Atlanta Hawks,https://www.nba.com/game/was-vs-atl-0022200923
924,0022200924,2023-02-28,7:30 pm ET,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,https://www.nba.com/game/mil-vs-bkn-0022200924
925,0022200925,2023-02-28,7:30 pm ET,CHI,TOR,Chicago Bulls,Toronto Raptors,https://www.nba.com/game/chi-vs-tor-0022200925
926,0022200926,2023-02-28,8:00 pm ET,DEN,HOU,Denver Nuggets,Houston Rockets,https://www.nba.com/game/den-vs-hou-0022200926
927,0022200927,2023-02-28,8:00 pm ET,LAL,MEM,Los Angeles Lakers,Memphis Grizzlies,https://www.nba.com/game/lal-vs-mem-0022200927
928,0022200928,2023-02-28,8:00 pm ET,SAC,OKC,Sacramento Kings,Oklahoma City Thunder,https://www.nba.com/game/sac-vs-okc-0022200928
929,0022200929,2023-02-28,8:30 pm ET,IND,DAL,Indiana Pacers,Dallas Mavericks,https://www.nba.com/game/ind-vs-dal-0022200929
930,0022200930,2023-02-28,9:00 pm ET,SAS,UTA,San Antonio Spurs,Utah Jazz,https://www.nba.com/game/sas-vs-uta-0022200930
931,0022200931,2023-02-28,10:00 pm ET,POR,GSW,Portland Trail Blazers,Golden State Warriors,https://www.nba.com/game/por-vs-gsw-0022200931
932,0022200932,2023-02-28,10:00 pm ET,MIN,LAC,Minnesota Timberwolves,LA Clippers,https://www.nba.com/game/min-vs-lac-0022200932
933,0022200933,2023-03-01,7:00 pm ET,PHX,CHA,Phoenix Suns,Charlotte Hornets,https://www.nba.com/game/phx-vs-cha-0022200933
934,0022200934,2023-03-01,7:00 pm ET,CHI,DET,Chicago Bulls,Detroit Pistons,https://www.nba.com/game/chi-vs-det-0022200934
935,0022200935,2023-03-01,7:30 pm ET,CLE,BOS,Cleveland Cavaliers,Boston Celtics,https://www.nba.com/game/cle-vs-bos-0022200935
936,0022200936,2023-03-01,7:30 pm ET,PHI,MIA,Philadelphia 76ers,Miami Heat,https://www.nba.com/game/phi-vs-mia-0022200936
937,0022200937,2023-03-01,7:30 pm ET,BKN,NYK,Brooklyn Nets,New York Knicks,https://www.nba.com/game/bkn-vs-nyk-0022200937
938,0022200938,2023-03-01,8:00 pm ET,MEM,HOU,Memphis Grizzlies,Houston Rockets,https://www.nba.com/game/mem-vs-hou-0022200938
939,0022200939,2023-03-01,8:00 pm ET,ORL,MIL,Orlando Magic,Milwaukee Bucks,https://www.nba.com/game/orl-vs-mil-0022200939
940,0022200940,2023-03-01,8:00 pm ET,LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,https://www.nba.com/game/lal-vs-okc-0022200940
941,0022200941,2023-03-01,10:00 pm ET,NOP,POR,New Orleans Pelicans,Portland Trail Blazers,https://www.nba.com/game/nop-vs-por-0022200941
942,0022200942,2023-03-02,7:00 pm ET,TOR,WAS,Toronto Raptors,Washington Wizards,https://www.nba.com/game/tor-vs-was-0022200942
943,0022200943,2023-03-02,7:30 pm ET,PHI,DAL,Philadelphia 76ers,Dallas Mavericks,https://www.nba.com/game/phi-vs-dal-0022200943
944,0022200944,2023-03-02,8:30 pm ET,IND,SAS,Indiana Pacers,San Antonio Spurs,https://www.nba.com/game/ind-vs-sas-0022200944
945,0022200945,2023-03-02,10:00 pm ET,LAC,GSW,LA Clippers,Golden State Warriors,https://www.nba.com/game/lac-vs-gsw-0022200945
946,0022200946,2023-03-03,7:00 pm ET,ORL,CHA,Orlando Magic,Charlotte Hornets,https://www.nba.com/game/orl-vs-cha-0022200946
947,0022200947,2023-03-03,7:30 pm ET,POR,ATL,Portland Trail Blazers,Atlanta Hawks,https://www.nba.com/game/por-vs-atl-0022200947
948,0022200948,2023-03-03,7:30 pm ET,BKN,BOS,Brooklyn Nets,Boston Celtics,https://www.nba.com/game/bkn-vs-bos-0022200948
949,0022200949,2023-03-03,8:00 pm ET,NYK,MIA,New York Knicks,Miami Heat,https://www.nba.com/game/nyk-vs-mia-0022200949
950,0022200950,2023-03-03,8:00 pm ET,PHX,CHI,Phoenix Suns,Chicago Bulls,https://www.nba.com/game/phx-vs-chi-0022200950
951,0022200951,2023-03-03,8:00 pm ET,UTA,OKC,Utah Jazz,Oklahoma City Thunder,https://www.nba.com/game/uta-vs-okc-0022200951
952,0022200952,2023-03-03,10:00 pm ET,MEM,DEN,Memphis Grizzlies,Denver Nuggets,https://www.nba.com/game/mem-vs-den-0022200952
953,0022200953,2023-03-03,10:00 pm ET,NOP,GSW,New Orleans Pelicans,Golden State Warriors,https://www.nba.com/game/nop-vs-gsw-0022200953
954,0022200954,2023-03-03,10:00 pm ET,LAC,SAC,LA Clippers,Sacramento Kings,https://www.nba.com/game/lac-vs-sac-0022200954
955,0022200955,2023-03-03,10:30 pm ET,MIN,LAL,Minnesota Timberwolves,Los Angeles Lakers,https://www.nba.com/game/min-vs-lal-0022200955
956,0022200956,2023-03-04,5:00 pm ET,TOR,WAS,Toronto Raptors,Washington Wizards,https://www.nba.com/game/tor-vs-was-0022200956
957,0022200957,2023-03-04,8:00 pm ET,DET,CLE,Detroit Pistons,Cleveland Cavaliers,https://www.nba.com/game/det-vs-cle-0022200957
958,0022200958,2023-03-04,8:00 pm ET,ATL,MIA,Atlanta Hawks,Miami Heat,https://www.nba.com/game/atl-vs-mia-0022200958
959,0022200959,2023-03-04,8:00 pm ET,HOU,SAS,Houston Rockets,San Antonio Spurs,https://www.nba.com/game/hou-vs-sas-0022200959
960,0022200960,2023-03-04,8:30 pm ET,PHI,MIL,Philadelphia 76ers,Milwaukee Bucks,https://www.nba.com/game/phi-vs-mil-0022200960
961,0022200961,2023-03-04,10:00 pm ET,MIN,SAC,Minnesota Timberwolves,Sacramento Kings,https://www.nba.com/game/min-vs-sac-0022200961
962,0022200962,2023-03-05,1:00 pm ET,PHX,DAL,Phoenix Suns,Dallas Mavericks,https://www.nba.com/game/phx-vs-dal-0022200962
963,0022200963,2023-03-05,3:30 pm ET,IND,CHI,Indiana Pacers,Chicago Bulls,https://www.nba.com/game/ind-vs-chi-0022200963
964,0022200964,2023-03-05,3:30 pm ET,GSW,LAL,Golden State Warriors,Los Angeles Lakers,https://www.nba.com/game/gsw-vs-lal-0022200964
965,0022200965,2023-03-05,6:00 pm ET,CHA,BKN,Charlotte Hornets,Brooklyn Nets,https://www.nba.com/game/cha-vs-bkn-0022200965
966,0022200966,2023-03-05,6:00 pm ET,POR,ORL,Portland Trail Blazers,Orlando Magic,https://www.nba.com/game/por-vs-orl-0022200966
967,0022200967,2023-03-05,7:00 pm ET,SAS,HOU,San Antonio Spurs,Houston Rockets,https://www.nba.com/game/sas-vs-hou-0022200967
968,0022200968,2023-03-05,7:00 pm ET,UTA,OKC,Utah Jazz,Oklahoma City Thunder,https://www.nba.com/game/uta-vs-okc-0022200968
969,0022200969,2023-03-05,7:30 pm ET,NYK,BOS,New York Knicks,Boston Celtics,https://www.nba.com/game/nyk-vs-bos-0022200969
970,0022200970,2023-03-05,10:00 pm ET,MEM,LAC,Memphis Grizzlies,LA Clippers,https://www.nba.com/game/mem-vs-lac-0022200970
971,0022200971,2023-03-06,7:00 pm ET,BOS,CLE,Boston Celtics,Cleveland Cavaliers,https://www.nba.com/game/bos-vs-cle-0022200971
972,0022200972,2023-03-06,7:00 pm ET,PHI,IND,Philadelphia 76ers,Indiana Pacers,https://www.nba.com/game/phi-vs-ind-0022200972
973,0022200973,2023-03-06,7:00 pm ET,MIL,WAS,Milwaukee Bucks,Washington Wizards,https://www.nba.com/game/mil-vs-was-0022200973
974,0022200974,2023-03-06,7:30 pm ET,ATL,MIA,Atlanta Hawks,Miami Heat,https://www.nba.com/game/atl-vs-mia-0022200974
975,0022200975,2023-03-06,9:00 pm ET,TOR,DEN,Toronto Raptors,Denver Nuggets,https://www.nba.com/game/tor-vs-den-0022200975
976,0022200976,2023-03-06,10:00 pm ET,NOP,SAC,New Orleans Pelicans,Sacramento Kings,https://www.nba.com/game/nop-vs-sac-0022200976
977,0022200977,2023-03-07,7:00 pm ET,POR,DET,Portland Trail Blazers,Detroit Pistons,https://www.nba.com/game/por-vs-det-0022200977
978,0022200978,2023-03-07,7:00 pm ET,MIL,ORL,Milwaukee Bucks,Orlando Magic,https://www.nba.com/game/mil-vs-orl-0022200978
979,0022200979,2023-03-07,7:30 pm ET,CHA,NYK,Charlotte Hornets,New York Knicks,https://www.nba.com/game/cha-vs-nyk-0022200979
980,0022200980,2023-03-07,7:30 pm ET,PHI,MIN,Philadelphia 76ers,Minnesota Timberwolves,https://www.nba.com/game/phi-vs-min-0022200980
981,0022200981,2023-03-07,8:00 pm ET,BKN,HOU,Brooklyn Nets,Houston Rockets,https://www.nba.com/game/bkn-vs-hou-0022200981
982,0022200982,2023-03-07,8:00 pm ET,GSW,OKC,Golden State Warriors,Oklahoma City Thunder,https://www.nba.com/game/gsw-vs-okc-0022200982
983,0022200983,2023-03-07,8:30 pm ET,UTA,DAL,Utah Jazz,Dallas Mavericks,https://www.nba.com/game/uta-vs-dal-0022200983
984,0022200984,2023-03-07,10:00 pm ET,MEM,LAL,Memphis Grizzlies,Los Angeles Lakers,https://www.nba.com/game/mem-vs-lal-0022200984
985,0022200985,2023-03-08,7:00 pm ET,ATL,WAS,Atlanta Hawks,Washington Wizards,https://www.nba.com/game/atl-vs-was-0022200985
