game_id,game_date,game_time_et,tv,away_team,home_team,away_team_full_name,home_team_full_name,arena,city,game_id_int,row_num,preview_url
0022300276,2023-12-01,7:30 pm,,NYK,TOR,New York Knicks,Toronto Raptors,,,22300276,276,https://www.nba.com/game/nyk-vs-tor-0022300276
0022300277,2023-12-01,7:30 pm,,MEM,DAL,Memphis Grizzlies,Dallas Mavericks,,,22300277,277,https://www.nba.com/game/mem-vs-dal-0022300277
0022300278,2023-12-01,8:00 pm,,SAS,NOP,San Antonio Spurs,New Orleans Pelicans,,,22300278,278,https://www.nba.com/game/sas-vs-nop-0022300278
0022300279,2023-12-01,10:00 pm,,DEN,PHX,Denver Nuggets,Phoenix Suns,,,22300279,279,https://www.nba.com/game/den-vs-phx-0022300279
0022300280,2023-12-02,4:00 pm,,GSW,LAC,Golden State Warriors,LA Clippers,,,22300280,280,https://www.nba.com/game/gsw-vs-lac-0022300280
0022300281,2023-12-02,5:00 pm,,MIN,CHA,Minnesota Timberwolves,Charlotte Hornets,,,22300281,281,https://www.nba.com/game/min-vs-cha-0022300281
0022300282,2023-12-02,7:00 pm,,ORL,BKN,Orlando Magic,Brooklyn Nets,,,22300282,282,https://www.nba.com/game/orl-vs-bkn-0022300282
0022300283,2023-12-02,7:00 pm,,CLE,DET,Cleveland Cavaliers,Detroit Pistons,,,22300283,283,https://www.nba.com/game/cle-vs-det-0022300283
0022300284,2023-12-02,8:00 pm,,IND,MIA,Indiana Pacers,Miami Heat,,,22300284,284,https://www.nba.com/game/ind-vs-mia-0022300284
0022300285,2023-12-02,8:00 pm,,NOP,CHI,New Orleans Pelicans,Chicago Bulls,,,22300285,285,https://www.nba.com/game/nop-vs-chi-0022300285
0022300286,2023-12-02,8:00 pm,,ATL,MIL,Atlanta Hawks,Milwaukee Bucks,,,22300286,286,https://www.nba.com/game/atl-vs-mil-0022300286
0022300287,2023-12-02,9:00 pm,,OKC,DAL,Oklahoma City Thunder,Dallas Mavericks,,,22300287,287,https://www.nba.com/game/okc-vs-dal-0022300287
0022300288,2023-12-02,9:00 pm,,MEM,PHX,Memphis Grizzlies,Phoenix Suns,,,22300288,288,https://www.nba.com/game/mem-vs-phx-0022300288
0022300289,2023-12-02,9:30 pm,,POR,UTA,Portland Trail Blazers,Utah Jazz,,,22300289,289,https://www.nba.com/game/por-vs-uta-0022300289
0022300290,2023-12-02,10:00 pm,,DEN,SAC,Denver Nuggets,Sacramento Kings,,,22300290,290,https://www.nba.com/game/den-vs-sac-0022300290
0022300291,2023-12-02,10:30 pm,,HOU,LAL,Houston Rockets,Los Angeles Lakers,,,22300291,291,https://www.nba.com/game/hou-vs-lal-0022300291
NA,2023-12-04,TBD,,,,TBD,TBD,,,,292,
NA,2023-12-04,TBD,,,,TBD,TBD,,,,293,
NA,2023-12-05,TBD,,,,TBD,TBD,,,,294,
NA,2023-12-05,TBD,,,,TBD,TBD,,,,295,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,296,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,297,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,298,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,299,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,300,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,301,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,302,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,303,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,304,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,305,
NA,2023-12-06,TBD,,,,TBD,TBD,,,,306,
NA,2023-12-07,TBD,,,,TBD,TBD,,,,307,
NA,2023-12-07,TBD,,,,TBD,TBD,,,,308,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,309,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,310,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,311,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,312,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,313,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,314,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,315,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,316,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,317,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,318,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,319,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,320,
NA,2023-12-08,TBD,,,,TBD,TBD,,,,321,
NA,2023-12-09,TBD,,,,TBD,TBD,,,,322,
0022300292,2023-12-11,7:00 pm,,MIA,CHA,Miami Heat,Charlotte Hornets,,,22300292,323,https://www.nba.com/game/mia-vs-cha-0022300292
0022300293,2023-12-11,7:00 pm,,IND,DET,Indiana Pacers,Detroit Pistons,,,22300293,324,https://www.nba.com/game/ind-vs-det-0022300293
0022300294,2023-12-11,7:00 pm,,CLE,ORL,Cleveland Cavaliers,Orlando Magic,,,22300294,325,https://www.nba.com/game/cle-vs-orl-0022300294
0022300295,2023-12-11,7:00 pm,,WAS,PHI,Washington Wizards,Philadelphia 76ers,,,22300295,326,https://www.nba.com/game/was-vs-phi-0022300295
0022300296,2023-12-11,7:30 pm,,DEN,ATL,Denver Nuggets,Atlanta Hawks,,,22300296,327,https://www.nba.com/game/den-vs-atl-0022300296
0022300297,2023-12-11,7:30 pm,,TOR,NYK,Toronto Raptors,New York Knicks,,,22300297,328,https://www.nba.com/game/tor-vs-nyk-0022300297
0022300298,2023-12-11,8:00 pm,,SAS,HOU,San Antonio Spurs,Houston Rockets,,,22300298,329,https://www.nba.com/game/sas-vs-hou-0022300298
0022300299,2023-12-11,8:00 pm,,DAL,MEM,Dallas Mavericks,Memphis Grizzlies,,,22300299,330,https://www.nba.com/game/dal-vs-mem-0022300299
0022300300,2023-12-11,8:00 pm,,CHI,MIL,Chicago Bulls,Milwaukee Bucks,,,22300300,331,https://www.nba.com/game/chi-vs-mil-0022300300
0022300301,2023-12-11,8:00 pm,,MIN,NOP,Minnesota Timberwolves,New Orleans Pelicans,,,22300301,332,https://www.nba.com/game/min-vs-nop-0022300301
0022300302,2023-12-11,8:00 pm,,UTA,OKC,Utah Jazz,Oklahoma City Thunder,,,22300302,333,https://www.nba.com/game/uta-vs-okc-0022300302
0022300303,2023-12-11,10:00 pm,,BKN,SAC,Brooklyn Nets,Sacramento Kings,,,22300303,334,https://www.nba.com/game/bkn-vs-sac-0022300303
0022300304,2023-12-11,10:30 pm,,POR,LAC,Portland Trail Blazers,LA Clippers,,,22300304,335,https://www.nba.com/game/por-vs-lac-0022300304
0022300305,2023-12-12,7:30 pm,,CLE,BOS,Cleveland Cavaliers,Boston Celtics,,,22300305,336,https://www.nba.com/game/cle-vs-bos-0022300305
0022300306,2023-12-12,7:30 pm,,LAL,DAL,Los Angeles Lakers,Dallas Mavericks,,,22300306,337,https://www.nba.com/game/lal-vs-dal-0022300306
0022300307,2023-12-12,8:00 pm,,DEN,CHI,Denver Nuggets,Chicago Bulls,,,22300307,338,https://www.nba.com/game/den-vs-chi-0022300307
0022300308,2023-12-12,10:00 pm,,GSW,PHX,Golden State Warriors,Phoenix Suns,,,22300308,339,https://www.nba.com/game/gsw-vs-phx-0022300308
0022300309,2023-12-12,10:30 pm,,SAC,LAC,Sacramento Kings,LA Clippers,,,22300309,340,https://www.nba.com/game/sac-vs-lac-0022300309
0022300310,2023-12-13,7:00 pm,,PHI,DET,Philadelphia 76ers,Detroit Pistons,,,22300310,341,https://www.nba.com/game/phi-vs-det-0022300310
0022300311,2023-12-13,7:00 pm,,NOP,WAS,New Orleans Pelicans,Washington Wizards,,,22300311,342,https://www.nba.com/game/nop-vs-was-0022300311
0022300312,2023-12-13,7:30 pm,,CHA,MIA,Charlotte Hornets,Miami Heat,,,22300312,343,https://www.nba.com/game/cha-vs-mia-0022300312
0022300313,2023-12-13,7:30 pm,,ATL,TOR,Atlanta Hawks,Toronto Raptors,,,22300313,344,https://www.nba.com/game/atl-vs-tor-0022300313
0022300314,2023-12-13,8:00 pm,,MEM,HOU,Memphis Grizzlies,Houston Rockets,,,22300314,345,https://www.nba.com/game/mem-vs-hou-0022300314
0022300315,2023-12-13,8:00 pm,,IND,MIL,Indiana Pacers,Milwaukee Bucks,,,22300315,346,https://www.nba.com/game/ind-vs-mil-0022300315
0022300316,2023-12-13,8:00 pm,,LAL,SAS,Los Angeles Lakers,San Antonio Spurs,,,22300316,347,https://www.nba.com/game/lal-vs-sas-0022300316
0022300317,2023-12-13,9:00 pm,,BKN,PHX,Brooklyn Nets,Phoenix Suns,,,22300317,348,https://www.nba.com/game/bkn-vs-phx-0022300317
0022300318,2023-12-13,9:00 pm,,NYK,UTA,New York Knicks,Utah Jazz,,,22300318,349,https://www.nba.com/game/nyk-vs-uta-0022300318
0022300319,2023-12-14,7:30 pm,,CLE,BOS,Cleveland Cavaliers,Boston Celtics,,,22300319,350,https://www.nba.com/game/cle-vs-bos-0022300319
0022300320,2023-12-14,7:30 pm,,CHI,MIA,Chicago Bulls,Miami Heat,,,22300320,351,https://www.nba.com/game/chi-vs-mia-0022300320
0022300321,2023-12-14,8:30 pm,,MIN,DAL,Minnesota Timberwolves,Dallas Mavericks,,,22300321,352,https://www.nba.com/game/min-vs-dal-0022300321
0022300322,2023-12-14,9:00 pm,,BKN,DEN,Brooklyn Nets,Denver Nuggets,,,22300322,353,https://www.nba.com/game/bkn-vs-den-0022300322
0022300323,2023-12-14,10:00 pm,,UTA,POR,Utah Jazz,Portland Trail Blazers,,,22300323,354,https://www.nba.com/game/uta-vs-por-0022300323
0022300324,2023-12-14,10:00 pm,,OKC,SAC,Oklahoma City Thunder,Sacramento Kings,,,22300324,355,https://www.nba.com/game/okc-vs-sac-0022300324
0022300325,2023-12-14,10:30 pm,,GSW,LAC,Golden State Warriors,LA Clippers,,,22300325,356,https://www.nba.com/game/gsw-vs-lac-0022300325
0022300326,2023-12-15,7:00 pm,,NOP,CHA,New Orleans Pelicans,Charlotte Hornets,,,22300326,357,https://www.nba.com/game/nop-vs-cha-0022300326
0022300327,2023-12-15,7:00 pm,,DET,PHI,Detroit Pistons,Philadelphia 76ers,,,22300327,358,https://www.nba.com/game/det-vs-phi-0022300327
0022300328,2023-12-15,7:00 pm,,IND,WAS,Indiana Pacers,Washington Wizards,,,22300328,359,https://www.nba.com/game/ind-vs-was-0022300328
0022300329,2023-12-15,7:30 pm,,ORL,BOS,Orlando Magic,Boston Celtics,,,22300329,360,https://www.nba.com/game/orl-vs-bos-0022300329
0022300330,2023-12-15,7:30 pm,,ATL,TOR,Atlanta Hawks,Toronto Raptors,,,22300330,361,https://www.nba.com/game/atl-vs-tor-0022300330
0022300331,2023-12-15,7:30 pm,,LAL,SAS,Los Angeles Lakers,San Antonio Spurs,,,22300331,362,https://www.nba.com/game/lal-vs-sas-0022300331
0022300332,2023-12-15,8:00 pm,,HOU,MEM,Houston Rockets,Memphis Grizzlies,,,22300332,363,https://www.nba.com/game/hou-vs-mem-0022300332
0022300333,2023-12-15,10:00 pm,,NYK,PHX,New York Knicks,Phoenix Suns,,,22300333,364,https://www.nba.com/game/nyk-vs-phx-0022300333
0022300334,2023-12-16,6:00 pm,,DET,MIL,Detroit Pistons,Milwaukee Bucks,,,22300334,365,https://www.nba.com/game/det-vs-mil-0022300334
0022300335,2023-12-16,7:00 pm,,PHI,CHA,Philadelphia 76ers,Charlotte Hornets,,,22300335,366,https://www.nba.com/game/phi-vs-cha-0022300335
0022300336,2023-12-16,7:30 pm,,ATL,CLE,Atlanta Hawks,Cleveland Cavaliers,,,22300336,367,https://www.nba.com/game/atl-vs-cle-0022300336
0022300337,2023-12-16,8:00 pm,,CHI,MIA,Chicago Bulls,Miami Heat,,,22300337,368,https://www.nba.com/game/chi-vs-mia-0022300337
0022300338,2023-12-16,8:00 pm,,IND,MIN,Indiana Pacers,Minnesota Timberwolves,,,22300338,369,https://www.nba.com/game/ind-vs-min-0022300338
0022300339,2023-12-16,8:30 pm,,BKN,GSW,Brooklyn Nets,Golden State Warriors,,,22300339,370,https://www.nba.com/game/bkn-vs-gsw-0022300339
0022300340,2023-12-16,9:00 pm,,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,,,22300340,371,https://www.nba.com/game/okc-vs-den-0022300340
0022300341,2023-12-16,9:00 pm,,DAL,POR,Dallas Mavericks,Portland Trail Blazers,,,22300341,372,https://www.nba.com/game/dal-vs-por-0022300341
0022300342,2023-12-16,10:00 pm,,UTA,SAC,Utah Jazz,Sacramento Kings,,,22300342,373,https://www.nba.com/game/uta-vs-sac-0022300342
0022300343,2023-12-16,10:30 pm,,NYK,LAC,New York Knicks,LA Clippers,,,22300343,374,https://www.nba.com/game/nyk-vs-lac-0022300343
0022300344,2023-12-17,3:00 pm,,ORL,BOS,Orlando Magic,Boston Celtics,,,22300344,375,https://www.nba.com/game/orl-vs-bos-0022300344
0022300345,2023-12-17,3:30 pm,,NOP,SAS,New Orleans Pelicans,San Antonio Spurs,,,22300345,376,https://www.nba.com/game/nop-vs-sas-0022300345
0022300346,2023-12-17,7:00 pm,,HOU,MIL,Houston Rockets,Milwaukee Bucks,,,22300346,377,https://www.nba.com/game/hou-vs-mil-0022300346
0022300347,2023-12-17,8:00 pm,,WAS,PHX,Washington Wizards,Phoenix Suns,,,22300347,378,https://www.nba.com/game/was-vs-phx-0022300347
0022300348,2023-12-17,9:00 pm,,GSW,POR,Golden State Warriors,Portland Trail Blazers,,,22300348,379,https://www.nba.com/game/gsw-vs-por-0022300348
0022300349,2023-12-18,7:00 pm,,HOU,CLE,Houston Rockets,Cleveland Cavaliers,,,22300349,380,https://www.nba.com/game/hou-vs-cle-0022300349
0022300350,2023-12-18,7:00 pm,,LAC,IND,LA Clippers,Indiana Pacers,,,22300350,381,https://www.nba.com/game/lac-vs-ind-0022300350
0022300351,2023-12-18,7:00 pm,,CHI,PHI,Chicago Bulls,Philadelphia 76ers,,,22300351,382,https://www.nba.com/game/chi-vs-phi-0022300351
0022300352,2023-12-18,7:30 pm,,DET,ATL,Detroit Pistons,Atlanta Hawks,,,22300352,383,https://www.nba.com/game/det-vs-atl-0022300352
0022300353,2023-12-18,7:30 pm,,MIN,MIA,Minnesota Timberwolves,Miami Heat,,,22300353,384,https://www.nba.com/game/min-vs-mia-0022300353
0022300354,2023-12-18,7:30 pm,,CHA,TOR,Charlotte Hornets,Toronto Raptors,,,22300354,385,https://www.nba.com/game/cha-vs-tor-0022300354
0022300355,2023-12-18,8:00 pm,,MEM,OKC,Memphis Grizzlies,Oklahoma City Thunder,,,22300355,386,https://www.nba.com/game/mem-vs-okc-0022300355
0022300356,2023-12-18,9:00 pm,,DAL,DEN,Dallas Mavericks,Denver Nuggets,,,22300356,387,https://www.nba.com/game/dal-vs-den-0022300356
0022300357,2023-12-18,9:00 pm,,BKN,UTA,Brooklyn Nets,Utah Jazz,,,22300357,388,https://www.nba.com/game/bkn-vs-uta-0022300357
0022300358,2023-12-18,10:00 pm,,WAS,SAC,Washington Wizards,Sacramento Kings,,,22300358,389,https://www.nba.com/game/was-vs-sac-0022300358
0022300359,2023-12-18,10:30 pm,,NYK,LAL,New York Knicks,Los Angeles Lakers,,,22300359,390,https://www.nba.com/game/nyk-vs-lal-0022300359
0022300360,2023-12-19,7:30 pm,,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,,,22300360,391,https://www.nba.com/game/mem-vs-nop-0022300360
0022300361,2023-12-19,8:00 pm,,SAS,MIL,San Antonio Spurs,Milwaukee Bucks,,,22300361,392,https://www.nba.com/game/sas-vs-mil-0022300361
0022300362,2023-12-19,10:00 pm,,BOS,GSW,Boston Celtics,Golden State Warriors,,,22300362,393,https://www.nba.com/game/bos-vs-gsw-0022300362
0022300363,2023-12-19,10:00 pm,,PHX,POR,Phoenix Suns,Portland Trail Blazers,,,22300363,394,https://www.nba.com/game/phx-vs-por-0022300363
0022300364,2023-12-20,7:00 pm,,UTA,CLE,Utah Jazz,Cleveland Cavaliers,,,22300364,395,https://www.nba.com/game/uta-vs-cle-0022300364
0022300365,2023-12-20,7:00 pm,,CHA,IND,Charlotte Hornets,Indiana Pacers,,,22300365,396,https://www.nba.com/game/cha-vs-ind-0022300365
0022300366,2023-12-20,7:00 pm,,MIA,ORL,Miami Heat,Orlando Magic,,,22300366,397,https://www.nba.com/game/mia-vs-orl-0022300366
0022300367,2023-12-20,7:00 pm,,MIN,PHI,Minnesota Timberwolves,Philadelphia 76ers,,,22300367,398,https://www.nba.com/game/min-vs-phi-0022300367
0022300368,2023-12-20,7:30 pm,,NYK,BKN,New York Knicks,Brooklyn Nets,,,22300368,399,https://www.nba.com/game/nyk-vs-bkn-0022300368
0022300369,2023-12-20,7:30 pm,,DEN,TOR,Denver Nuggets,Toronto Raptors,,,22300369,400,https://www.nba.com/game/den-vs-tor-0022300369
0022300370,2023-12-20,8:00 pm,,LAL,CHI,Los Angeles Lakers,Chicago Bulls,,,22300370,401,https://www.nba.com/game/lal-vs-chi-0022300370
0022300371,2023-12-20,8:00 pm,,ATL,HOU,Atlanta Hawks,Houston Rockets,,,22300371,402,https://www.nba.com/game/atl-vs-hou-0022300371
0022300372,2023-12-20,8:30 pm,,LAC,DAL,LA Clippers,Dallas Mavericks,,,22300372,403,https://www.nba.com/game/lac-vs-dal-0022300372
0022300373,2023-12-20,10:00 pm,,BOS,SAC,Boston Celtics,Sacramento Kings,,,22300373,404,https://www.nba.com/game/bos-vs-sac-0022300373
0022300374,2023-12-21,7:00 pm,,UTA,DET,Utah Jazz,Detroit Pistons,,,22300374,405,https://www.nba.com/game/uta-vs-det-0022300374
0022300375,2023-12-21,7:30 pm,,NOP,CLE,New Orleans Pelicans,Cleveland Cavaliers,,,22300375,406,https://www.nba.com/game/nop-vs-cle-0022300375
0022300376,2023-12-21,8:00 pm,,SAS,CHI,San Antonio Spurs,Chicago Bulls,,,22300376,407,https://www.nba.com/game/sas-vs-chi-0022300376
0022300377,2023-12-21,8:00 pm,,IND,MEM,Indiana Pacers,Memphis Grizzlies,,,22300377,408,https://www.nba.com/game/ind-vs-mem-0022300377
0022300378,2023-12-21,8:00 pm,,ORL,MIL,Orlando Magic,Milwaukee Bucks,,,22300378,409,https://www.nba.com/game/orl-vs-mil-0022300378
0022300379,2023-12-21,8:00 pm,,LAC,OKC,LA Clippers,Oklahoma City Thunder,,,22300379,410,https://www.nba.com/game/lac-vs-okc-0022300379
0022300380,2023-12-21,9:00 pm,,LAL,MIN,Los Angeles Lakers,Minnesota Timberwolves,,,22300380,411,https://www.nba.com/game/lal-vs-min-0022300380
0022300381,2023-12-21,10:00 pm,,WAS,POR,Washington Wizards,Portland Trail Blazers,,,22300381,412,https://www.nba.com/game/was-vs-por-0022300381
0022300382,2023-12-22,7:00 pm,,TOR,PHI,Toronto Raptors,Philadelphia 76ers,,,22300382,413,https://www.nba.com/game/tor-vs-phi-0022300382
0022300383,2023-12-22,7:30 pm,,DEN,BKN,Denver Nuggets,Brooklyn Nets,,,22300383,414,https://www.nba.com/game/den-vs-bkn-0022300383
0022300384,2023-12-22,8:00 pm,,ATL,MIA,Atlanta Hawks,Miami Heat,,,22300384,415,https://www.nba.com/game/atl-vs-mia-0022300384
0022300385,2023-12-22,8:00 pm,,DAL,HOU,Dallas Mavericks,Houston Rockets,,,22300385,416,https://www.nba.com/game/dal-vs-hou-0022300385
0022300386,2023-12-22,10:00 pm,,WAS,GSW,Washington Wizards,Golden State Warriors,,,22300386,417,https://www.nba.com/game/was-vs-gsw-0022300386
0022300387,2023-12-22,10:00 pm,,PHX,SAC,Phoenix Suns,Sacramento Kings,,,22300387,418,https://www.nba.com/game/phx-vs-sac-0022300387
0022300388,2023-12-23,12:30 pm,,MIL,NYK,Milwaukee Bucks,New York Knicks,,,22300388,419,https://www.nba.com/game/mil-vs-nyk-0022300388
0022300389,2023-12-23,3:30 pm,,BOS,LAC,Boston Celtics,LA Clippers,,,22300389,420,https://www.nba.com/game/bos-vs-lac-0022300389
0022300390,2023-12-23,7:00 pm,,DEN,CHA,Denver Nuggets,Charlotte Hornets,,,22300390,421,https://www.nba.com/game/den-vs-cha-0022300390
0022300391,2023-12-23,7:00 pm,,ORL,IND,Orlando Magic,Indiana Pacers,,,22300391,422,https://www.nba.com/game/orl-vs-ind-0022300391
0022300392,2023-12-23,7:00 pm,,HOU,NOP,Houston Rockets,New Orleans Pelicans,,,22300392,423,https://www.nba.com/game/hou-vs-nop-0022300392
0022300393,2023-12-23,7:30 pm,,MEM,ATL,Memphis Grizzlies,Atlanta Hawks,,,22300393,424,https://www.nba.com/game/mem-vs-atl-0022300393
0022300394,2023-12-23,7:30 pm,,DET,BKN,Detroit Pistons,Brooklyn Nets,,,22300394,425,https://www.nba.com/game/det-vs-bkn-0022300394
0022300395,2023-12-23,7:30 pm,,UTA,TOR,Utah Jazz,Toronto Raptors,,,22300395,426,https://www.nba.com/game/uta-vs-tor-0022300395
0022300396,2023-12-23,8:00 pm,,CLE,CHI,Cleveland Cavaliers,Chicago Bulls,,,22300396,427,https://www.nba.com/game/cle-vs-chi-0022300396
0022300397,2023-12-23,8:00 pm,,LAL,OKC,Los Angeles Lakers,Oklahoma City Thunder,,,22300397,428,https://www.nba.com/game/lal-vs-okc-0022300397
0022300398,2023-12-23,8:30 pm,,SAS,DAL,San Antonio Spurs,Dallas Mavericks,,,22300398,429,https://www.nba.com/game/sas-vs-dal-0022300398
0022300399,2023-12-23,8:30 pm,,POR,GSW,Portland Trail Blazers,Golden State Warriors,,,22300399,430,https://www.nba.com/game/por-vs-gsw-0022300399
0022300400,2023-12-23,10:00 pm,,MIN,SAC,Minnesota Timberwolves,Sacramento Kings,,,22300400,431,https://www.nba.com/game/min-vs-sac-0022300400
0022300401,2023-12-25,12:00 pm,,MIL,NYK,Milwaukee Bucks,New York Knicks,,,22300401,432,https://www.nba.com/game/mil-vs-nyk-0022300401
0022300402,2023-12-25,2:30 pm,,GSW,DEN,Golden State Warriors,Denver Nuggets,,,22300402,433,https://www.nba.com/game/gsw-vs-den-0022300402
0022300403,2023-12-25,5:00 pm,,BOS,LAL,Boston Celtics,Los Angeles Lakers,,,22300403,434,https://www.nba.com/game/bos-vs-lal-0022300403
0022300404,2023-12-25,8:00 pm,,PHI,MIA,Philadelphia 76ers,Miami Heat,,,22300404,435,https://www.nba.com/game/phi-vs-mia-0022300404
0022300405,2023-12-25,10:30 pm,,DAL,PHX,Dallas Mavericks,Phoenix Suns,,,22300405,436,https://www.nba.com/game/dal-vs-phx-0022300405
0022300406,2023-12-26,7:00 pm,,BKN,DET,Brooklyn Nets,Detroit Pistons,,,22300406,437,https://www.nba.com/game/bkn-vs-det-0022300406
0022300407,2023-12-26,7:00 pm,,ORL,WAS,Orlando Magic,Washington Wizards,,,22300407,438,https://www.nba.com/game/orl-vs-was-0022300407
0022300408,2023-12-26,8:00 pm,,ATL,CHI,Atlanta Hawks,Chicago Bulls,,,22300408,439,https://www.nba.com/game/atl-vs-chi-0022300408
0022300409,2023-12-26,8:00 pm,,IND,HOU,Indiana Pacers,Houston Rockets,,,22300409,440,https://www.nba.com/game/ind-vs-hou-0022300409
0022300410,2023-12-26,8:00 pm,,MEM,NOP,Memphis Grizzlies,New Orleans Pelicans,,,22300410,441,https://www.nba.com/game/mem-vs-nop-0022300410
0022300411,2023-12-26,8:00 pm,,MIN,OKC,Minnesota Timberwolves,Oklahoma City Thunder,,,22300411,442,https://www.nba.com/game/min-vs-okc-0022300411
0022300412,2023-12-26,8:00 pm,,UTA,SAS,Utah Jazz,San Antonio Spurs,,,22300412,443,https://www.nba.com/game/uta-vs-sas-0022300412
0022300413,2023-12-26,10:00 pm,,SAC,POR,Sacramento Kings,Portland Trail Blazers,,,22300413,444,https://www.nba.com/game/sac-vs-por-0022300413
0022300414,2023-12-26,10:30 pm,,CHA,LAC,Charlotte Hornets,LA Clippers,,,22300414,445,https://www.nba.com/game/cha-vs-lac-0022300414
0022300415,2023-12-27,7:00 pm,,PHI,ORL,Philadelphia 76ers,Orlando Magic,,,22300415,446,https://www.nba.com/game/phi-vs-orl-0022300415
0022300416,2023-12-27,7:00 pm,,TOR,WAS,Toronto Raptors,Washington Wizards,,,22300416,447,https://www.nba.com/game/tor-vs-was-0022300416
0022300417,2023-12-27,7:30 pm,,MIL,BKN,Milwaukee Bucks,Brooklyn Nets,,,22300417,448,https://www.nba.com/game/mil-vs-bkn-0022300417
0022300418,2023-12-27,8:00 pm,,PHX,HOU,Phoenix Suns,Houston Rockets,,,22300418,449,https://www.nba.com/game/phx-vs-hou-0022300418
0022300419,2023-12-27,8:00 pm,,NYK,OKC,New York Knicks,Oklahoma City Thunder,,,22300419,450,https://www.nba.com/game/nyk-vs-okc-0022300419
0022300420,2023-12-27,8:30 pm,,CLE,DAL,Cleveland Cavaliers,Dallas Mavericks,,,22300420,451,https://www.nba.com/game/cle-vs-dal-0022300420
0022300421,2023-12-27,7:30 pm,,DET,BOS,Detroit Pistons,Boston Celtics,,,22300421,452,https://www.nba.com/game/det-vs-bos-0022300421
0022300422,2023-12-27,8:00 pm,,IND,CHI,Indiana Pacers,Chicago Bulls,,,22300422,453,https://www.nba.com/game/ind-vs-chi-0022300422
0022300423,2023-12-27,8:00 pm,,DAL,MIN,Dallas Mavericks,Minnesota Timberwolves,,,22300423,454,https://www.nba.com/game/dal-vs-min-0022300423
0022300424,2023-12-27,8:00 pm,,UTA,NOP,Utah Jazz,New Orleans Pelicans,,,22300424,455,https://www.nba.com/game/uta-vs-nop-0022300424
0022300425,2023-12-27,9:00 pm,,MEM,DEN,Memphis Grizzlies,Denver Nuggets,,,22300425,456,https://www.nba.com/game/mem-vs-den-0022300425
0022300426,2023-12-27,10:00 pm,,MIA,GSW,Miami Heat,Golden State Warriors,,,22300426,457,https://www.nba.com/game/mia-vs-gsw-0022300426
0022300427,2023-12-27,10:00 pm,,SAS,POR,San Antonio Spurs,Portland Trail Blazers,,,22300427,458,https://www.nba.com/game/sas-vs-por-0022300427
0022300428,2023-12-28,10:30 pm,,CHA,LAL,Charlotte Hornets,Los Angeles Lakers,,,22300428,459,https://www.nba.com/game/cha-vs-lal-0022300428
0022300429,2023-12-29,7:00 pm,,NYK,ORL,New York Knicks,Orlando Magic,,,22300429,460,https://www.nba.com/game/nyk-vs-orl-0022300429
0022300430,2023-12-29,7:00 pm,,BKN,WAS,Brooklyn Nets,Washington Wizards,,,22300430,461,https://www.nba.com/game/bkn-vs-was-0022300430
0022300431,2023-12-29,7:30 pm,,SAC,ATL,Sacramento Kings,Atlanta Hawks,,,22300431,462,https://www.nba.com/game/sac-vs-atl-0022300431
0022300432,2023-12-29,7:30 pm,,TOR,BOS,Toronto Raptors,Boston Celtics,,,22300432,463,https://www.nba.com/game/tor-vs-bos-0022300432
0022300433,2023-12-29,7:30 pm,,MIL,CLE,Milwaukee Bucks,Cleveland Cavaliers,,,22300433,464,https://www.nba.com/game/mil-vs-cle-0022300433
0022300434,2023-12-29,8:00 pm,,PHI,HOU,Philadelphia 76ers,Houston Rockets,,,22300434,465,https://www.nba.com/game/phi-vs-hou-0022300434
0022300435,2023-12-29,9:00 pm,,OKC,DEN,Oklahoma City Thunder,Denver Nuggets,,,22300435,466,https://www.nba.com/game/okc-vs-den-0022300435
0022300436,2023-12-29,9:00 pm,,CHA,PHX,Charlotte Hornets,Phoenix Suns,,,22300436,467,https://www.nba.com/game/cha-vs-phx-0022300436
0022300437,2023-12-29,10:00 pm,,SAS,POR,San Antonio Spurs,Portland Trail Blazers,,,22300437,468,https://www.nba.com/game/sas-vs-por-0022300437
